OTU_ID	k	p	c	o	f	g	s
OTU_7541	d:Fungi	p:Ascomycota	c:Leotiomycetes				
OTU_7567	d:Fungi						
OTU_7571	d:Fungi						
OTU_7568	d:Fungi						
OTU_7572	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Leptosphaeriaceae		
OTU_7569	d:Fungi						
OTU_7566	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Diaporthales	f:Diaporthaceae	g:Diaporthe	
OTU_7573	d:Fungi						
OTU_7574	d:Fungi						
OTU_7576	d:Fungi						
OTU_7577	d:Fungi						
OTU_7578	d:Fungi	p:Ascomycota					
OTU_7579	d:Fungi						
OTU_7575	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales			
OTU_7581	d:Fungi						
OTU_7570	d:Fungi	p:Basidiomycota	c:Tremellomycetes	o:Tremellales	f:Tremellales_Incertae_sedis	g:Bulleromyces	s:Bulleromyces_albus
OTU_7583	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7584	d:Fungi	p:Basidiomycota	c:Microbotryomycetes	o:Sporidiobolales	f:Sporidiobolales_Incertae_sedis		
OTU_7585	d:Fungi						
OTU_7587	d:Fungi	p:Basidiomycota	c:Agaricomycetes				
OTU_7589	d:Fungi	p:Ascomycota					
OTU_7586	d:Fungi	p:Ascomycota					
OTU_7590	d:Fungi						
OTU_7580	d:Fungi	p:Ascomycota					
OTU_7593	d:Fungi						
OTU_7588	d:Fungi	p:Ascomycota					
OTU_7594	d:Fungi						
OTU_7592	d:Fungi	p:Basidiomycota					
OTU_7597	d:Fungi						
OTU_7598	d:Fungi						
OTU_7599	d:Fungi						
OTU_7591	d:Fungi	p:Basidiomycota					
OTU_7582	d:Fungi						
OTU_7601	d:Fungi						
OTU_7595	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Didymellaceae	g:Didymella	s:Phoma_subherbarum
OTU_7602	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7606	d:Fungi	p:Ascomycota					
OTU_7605	d:Fungi						
OTU_7608	d:Fungi						
OTU_7607	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Lewia	s:Alternaria_sp_BMP_2012
OTU_7604	d:Fungi	p:Ascomycota	c:Dothideomycetes				
OTU_7609	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales			
OTU_7596	d:Fungi						
OTU_7600	d:Fungi						
OTU_7610	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7611	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7603	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Nectriaceae	g:Fusarium	
OTU_7613	d:Fungi						
OTU_7612	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Diaporthales	f:Gnomoniaceae	g:Pleuroceras	s:Pleuroceras_tenellum
OTU_7617	d:Fungi						
OTU_7615	d:Fungi	p:Basidiomycota					
OTU_7564	d:Fungi	p:Basidiomycota	c:Tremellomycetes	o:Tremellales	f:Tremellales_Incertae_sedis	g:Hannaella	
OTU_7616	d:Fungi						
OTU_7620	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Xylariales	f:Xylariaceae	g:Biscogniauxia	
OTU_7614	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Chaetomiaceae		
OTU_7625	d:Fungi						
OTU_7624	d:Fungi						
OTU_7621	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7626	d:Fungi						
OTU_7623	d:Fungi	p:Ascomycota					
OTU_7622	d:Fungi	p:Ascomycota					
OTU_7628	d:Fungi						
OTU_7627	d:Fungi						
OTU_7619	d:Fungi	p:Basidiomycota	c:Agaricomycetes				
OTU_7633	d:Fungi						
OTU_7635	d:Fungi						
OTU_7630	d:Fungi	p:Basidiomycota					
OTU_7636	d:Fungi						
OTU_7634	d:Fungi						
OTU_7631	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7637	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Russulales	f:Russulaceae	g:Russula	
OTU_7618	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7638	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Phaeosphaeriaceae	g:Phaeosphaeria	
OTU_7632	d:Fungi	p:Basidiomycota	c:Microbotryomycetes	o:Sporidiobolales	f:Sporidiobolales_Incertae_sedis	g:Sporobolomyces	
OTU_7640	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7645	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Sclerodermataceae	g:Scleroderma	s:Scleroderma_cepa
OTU_7641	d:Fungi						
OTU_7648	d:Fungi						
OTU_7647	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Phaeosphaeriaceae	g:Phaeosphaeria	s:Phaeosphaeria_herpotrichoides
OTU_7643	d:Fungi	p:Basidiomycota	c:Microbotryomycetes	o:Sporidiobolales	f:Sporidiobolales_Incertae_sedis	g:Sporobolomyces	
OTU_7644	d:Fungi	p:Ascomycota					
OTU_7650	d:Fungi	p:Basidiomycota					
OTU_7642	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Capnodiales	f:Mycosphaerellaceae	g:Mycosphaerella	
OTU_7652	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Bolbitiaceae	g:Conocybe	s:Conocybe_sabulicola
OTU_7646	d:Fungi						
OTU_7639	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales			
OTU_7653	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7629	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Chaetomiaceae		
OTU_7651	d:Fungi	p:Ascomycota	c:Sordariomycetes				
OTU_7657	d:Fungi						
OTU_7655	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Leptosphaeriaceae	g:Neosetophoma	s:Neosetophoma_samarorum
OTU_7656	d:Fungi						
OTU_7659	d:Fungi						
OTU_7658	d:Fungi						
OTU_7660	d:Fungi	p:Ascomycota					
OTU_7663	d:Fungi						
OTU_7665	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7664	d:Fungi						
OTU_7662	d:Fungi	p:Basidiomycota					
OTU_7654	d:Fungi	p:Basidiomycota					
OTU_7661	d:Fungi						
OTU_7667	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7669	d:Fungi	p:Ascomycota					
OTU_7671	d:Fungi						
OTU_7673	d:Fungi						
OTU_7668	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Leptosphaeriaceae	g:Paraphoma	s:Paraphoma_chrysanthemicola
OTU_7672	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Polyporales	f:Fomitopsidaceae	g:Oligoporus	s:Postia_stiptica
OTU_7666	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales			
OTU_7670	d:Fungi						
OTU_7679	d:Fungi						
OTU_7676	d:Fungi	p:Ascomycota					
OTU_7680	d:Fungi						
OTU_7678	d:Fungi						
OTU_7649	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Paraglomerales	f:Paraglomeraceae	g:Paraglomus	s:Paraglomus_laccatum
OTU_7675	d:Fungi						
OTU_7684	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Psathyrellaceae	g:Coprinopsis	
OTU_7685	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales	f:Herpotrichiellaceae	g:Exophiala	s:Exophiala_equina
OTU_7686	d:Fungi						
OTU_7677	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales			
OTU_7683	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Capnodiales	f:Schizothyriaceae	g:Zygophiala	s:Zygophiala_sp_FS2
OTU_7681	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Capnodiales	f:Mycosphaerellaceae	g:Dissoconium	
OTU_7689	d:Fungi						
OTU_7682	d:Fungi	p:Ascomycota					
OTU_7692	d:Fungi						
OTU_7691	d:Fungi	p:Basidiomycota	c:Microbotryomycetes				
OTU_7693	d:Fungi						
OTU_7688	d:Fungi	p:Ascomycota	c:Dothideomycetes				
OTU_7696	d:Fungi						
OTU_7697	d:Fungi						
OTU_7690	d:Fungi	p:Zygomycota	c:Mucoromycotina_Incertae_sedis	o:Mortierellales	f:Mortierellaceae	g:Mortierella	
OTU_7699	d:Fungi						
OTU_7674	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Rhizophagus	s:Rhizophagus_irregularis
OTU_7695	d:Fungi	p:Ascomycota	c:Leotiomycetes				
OTU_7694	d:Fungi	p:Basidiomycota					
OTU_7703	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7702	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales			
OTU_7701	d:Fungi						
OTU_7704	d:Fungi						
OTU_7700	d:Fungi						
OTU_7705	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Mycenaceae	g:Mycena	s:Mycena_flavoalba
OTU_7687	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7698	d:Fungi	p:Basidiomycota	c:Microbotryomycetes	o:Sporidiobolales	f:Sporidiobolales_Incertae_sedis	g:Rhodotorula	
OTU_7708	d:Fungi						
OTU_7710	d:Fungi						
OTU_7709	d:Fungi						
OTU_7711	d:Fungi						
OTU_7712	d:Fungi						
OTU_7707	d:Fungi						
OTU_7706	d:Fungi	p:Ascomycota					
OTU_7717	d:Fungi						
OTU_7716	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Polyporales	f:Phanerochaetaceae	g:Phanerochaete	
OTU_7720	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Russulales	f:Russulaceae	g:Russula	s:Russula_cyanoxantha
OTU_7722	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7719	d:Fungi	p:Ascomycota					
OTU_7718	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales			
OTU_7723	d:Fungi						
OTU_7715	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Bionectriaceae	g:Bionectria	
OTU_7714	d:Fungi						
OTU_7724	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7721	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Capnodiales	f:Mycosphaerellaceae	g:Dissoconium	
OTU_7726	d:Fungi						
OTU_7727	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Lewia	
OTU_7730	d:Fungi						
OTU_7729	d:Fungi						
OTU_7733	d:Fungi						
OTU_7713	d:Fungi						
OTU_7732	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Pleurotaceae		
OTU_7734	d:Fungi						
OTU_7728	d:Fungi	p:Ascomycota					
OTU_7735	d:Fungi						
OTU_7725	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7736	d:Fungi						
OTU_7737	d:Fungi						
OTU_7738	d:Fungi						
OTU_7739	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Psathyrellaceae	g:Coprinopsis	s:Coprinopsis_atramentaria
OTU_7740	d:Fungi	p:Ascomycota					
OTU_7742	d:Fungi						
OTU_7744	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae		
OTU_7745	d:Fungi						
OTU_7747	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae		
OTU_7743	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Didymellaceae	g:Didymella	
OTU_7748	d:Fungi						
OTU_7750	d:Fungi						
OTU_7741	d:Fungi						
OTU_7746	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Cortinarius	
OTU_7731	d:Fungi						
OTU_7752	d:Fungi						
OTU_7754	d:Fungi						
OTU_7756	d:Fungi						
OTU_7758	d:Fungi						
OTU_7753	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Bionectriaceae	g:Bionectria	s:Bionectria_ochroleuca
OTU_7759	d:Fungi						
OTU_7760	d:Fungi						
OTU_7749	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Paraglomerales	f:Paraglomeraceae	g:Paraglomus	s:Paraglomus_laccatum
OTU_7751	d:Fungi	p:Ascomycota					
OTU_7761	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Hypocreaceae	g:Hypocrea	s:Hypocrea_caerulescens
OTU_7767	d:Fungi	p:Ascomycota					
OTU_7762	d:Fungi						
OTU_7764	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Polyporales	f:Polyporaceae	g:Polyporus	s:Polyporus_arcularius
OTU_7768	d:Fungi						
OTU_7757	d:Fungi						
OTU_7766	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Geastrales	f:Geastraceae	g:Geastrum	s:Geastrum_rufescens
OTU_7772	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7755	d:Fungi						
OTU_7773	d:Fungi						
OTU_7771	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Dothideomycetes_Incertae_sedis			
OTU_7763	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Capnodiales	f:Teratosphaeriaceae		
OTU_7774	d:Fungi						
OTU_7776	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Leptosphaeriaceae		
OTU_7777	d:Fungi						
OTU_7770	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Didymellaceae	g:Didymella	
OTU_7779	d:Fungi						
OTU_7778	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Leptosphaeriaceae	g:Paraphoma	s:Paraphoma_chrysanthemicola
OTU_7781	d:Fungi						
OTU_7769	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae		
OTU_7783	d:Fungi						
OTU_7785	d:Fungi						
OTU_7786	d:Fungi						
OTU_7780	d:Fungi						
OTU_7775	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Glomus	s:Glomus_indicum
OTU_7788	d:Fungi						
OTU_7791	d:Fungi						
OTU_7792	d:Fungi						
OTU_7787	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Hyaloscyphaceae	g:Calycina	s:Calycina_herbarum
OTU_7782	d:Fungi	p:Basidiomycota					
OTU_7794	d:Fungi						
OTU_7790	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Polyporales	f:Sistotremataceae	g:Sistotrema	s:Sistotrema_brinkmannii
OTU_7784	d:Fungi	p:Ascomycota					
OTU_7765	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae		
OTU_7799	d:Fungi						
OTU_7801	d:Fungi						
OTU_7797	d:Fungi						
OTU_7793	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Bionectriaceae	g:Bionectria	s:Bionectria_ochroleuca
OTU_7802	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7795	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales			
OTU_7798	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Cephalothecaceae	g:Cephalotheca	s:Cephalotheca_sulfurea
OTU_7805	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7789	d:Fungi	p:Ascomycota	c:Lecanoromycetes	o:Ostropales	f:Stictidaceae		
OTU_7806	d:Fungi						
OTU_7808	d:Fungi						
OTU_7800	d:Fungi	p:Ascomycota					
OTU_7796	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae		
OTU_7809	d:Fungi						
OTU_7803	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Nectriaceae	g:Fusarium	s:Fusarium_cerealis
OTU_7804	d:Fungi						
OTU_7810	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Polyporales	f:Phanerochaetaceae		
OTU_7811	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Ceratobasidiaceae	g:Ceratobasidium	
OTU_7814	d:Fungi						
OTU_7813	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Leptosphaeriaceae		
OTU_7816	d:Fungi						
OTU_7815	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales			
OTU_7812	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Clavicipitaceae	g:Claviceps	s:Claviceps_purpurea
OTU_7818	d:Fungi						
OTU_7819	d:Fungi						
OTU_7822	d:Fungi						
OTU_7823	d:Fungi						
OTU_7824	d:Fungi						
OTU_7817	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariomycetes_Incertae_sedis	f:Sordariomycetes_Incertae_sedis	g:Myrmecridium	s:Myrmecridium_schulzeri
OTU_7821	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Venturiaceae	g:Rhizosphaera	
OTU_7826	d:Fungi						
OTU_7825	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Hypocreaceae		
OTU_7827	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Erysiphales	f:Erysiphaceae	g:Erysiphe	
OTU_7807	d:Fungi						
OTU_7829	d:Fungi						
OTU_7828	d:Fungi						
OTU_7831	d:Fungi						
OTU_7830	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales	f:Herpotrichiellaceae	g:Phaeococcomyces	s:Phaeococcomyces_catenatus
OTU_7833	d:Fungi	p:Zygomycota	c:Mucoromycotina_Incertae_sedis	o:Mucorales	f:Choanephoraceae	g:Blakeslea	s:Blakeslea_trispora
OTU_7834	d:Fungi						
OTU_7835	d:Fungi						
OTU_7836	d:Fungi	p:Basidiomycota	c:Agaricostilbomycetes	o:Agaricostilbales	f:Agaricostilbaceae		
OTU_7838	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales			
OTU_7839	d:Fungi						
OTU_7840	d:Fungi						
OTU_7841	d:Fungi	p:Ascomycota					
OTU_7842	d:Fungi	p:Basidiomycota	c:Agaricomycetes				
OTU_7832	d:Fungi	p:Basidiomycota	c:Tremellomycetes	o:Tremellales	f:Tremellaceae	g:Cryptococcus	
OTU_7820	d:Fungi						
OTU_7847	d:Fungi						
OTU_7845	d:Fungi						
OTU_7837	d:Fungi	p:Ascomycota	c:Sordariomycetes				
OTU_7848	d:Fungi						
OTU_7850	d:Fungi						
OTU_7849	d:Fungi						
OTU_7843	d:Fungi	p:Zygomycota	c:Mucoromycotina_Incertae_sedis	o:Mortierellales	f:Mortierellaceae	g:Mortierella	s:Mortierella_gamsii
OTU_7851	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Xylariales			
OTU_7852	d:Fungi						
OTU_7846	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Hypocreales_Incertae_sedis	g:Myrothecium	s:Myrothecium_roridum
OTU_7853	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Tomentella	
OTU_7855	d:Fungi						
OTU_7854	d:Fungi						
OTU_7856	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales			
OTU_7857	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Lycoperdaceae	g:Lycoperdon	
OTU_7859	d:Fungi						
OTU_7860	d:Fungi						
OTU_7864	d:Fungi						
OTU_7861	d:Fungi						
OTU_7863	d:Fungi	p:Basidiomycota	c:Agaricomycetes				
OTU_7858	d:Fungi	p:Ascomycota					
OTU_7865	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Psathyrellaceae	g:Coprinopsis	
OTU_7868	d:Fungi						
OTU_7869	d:Fungi						
OTU_7866	d:Fungi						
OTU_7871	d:Fungi						
OTU_7870	d:Fungi						
OTU_7872	d:Fungi						
OTU_7873	d:Fungi						
OTU_7844	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Chaetomiaceae		
OTU_7874	d:Fungi						
OTU_7876	d:Fungi						
OTU_7862	d:Fungi	p:Basidiomycota	c:Agaricomycetes				
OTU_7877	d:Fungi						
OTU_7878	d:Fungi						
OTU_7875	d:Fungi						
OTU_7881	d:Fungi						
OTU_7879	d:Fungi						
OTU_7880	d:Fungi						
OTU_7883	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Typhulaceae	g:Typhula	s:Typhula_phacorrhiza
OTU_7886	d:Fungi						
OTU_7887	d:Fungi						
OTU_7882	d:Fungi						
OTU_7885	d:Fungi	p:Basidiomycota					
OTU_7890	d:Fungi						
OTU_7867	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Hypocreaceae	g:Hypocrea	s:Hypocrea_spinulosa
OTU_7889	d:Fungi						
OTU_7892	d:Fungi						
OTU_7891	d:Fungi						
OTU_7893	d:Fungi	p:Basidiomycota					
OTU_7895	d:Fungi						
OTU_7884	d:Fungi						
OTU_7897	d:Fungi						
OTU_7899	d:Fungi						
OTU_7901	d:Fungi	p:Zygomycota	c:Kickxellomycotina_Incertae_sedis	o:Kickxellales	f:Kickxellaceae	g:Ramicandelaber	s:Ramicandelaber_sp_HMH_2010b
OTU_7902	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Tomentella	
OTU_7904	d:Fungi						
OTU_7894	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	g:Preussia	
OTU_7906	d:Fungi						
OTU_7905	d:Fungi						
OTU_7907	d:Fungi						
OTU_7898	d:Fungi						
OTU_7912	d:Fungi						
OTU_7908	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Polyporales	f:Steccherinaceae	g:Steccherinum	s:Steccherinum_ochraceum
OTU_7888	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Phallales	f:Phallaceae	g:Lysurus	s:Lysurus_cruciatus
OTU_7911	d:Fungi	p:Basidiomycota	c:Agaricomycetes				
OTU_7910	d:Fungi						
OTU_7900	d:Fungi	p:Basidiomycota					
OTU_7903	d:Fungi	p:Basidiomycota	c:Tremellomycetes	o:Tremellales	f:Tremellaceae	g:Cryptococcus	s:Cryptococcus_podzolicus
OTU_7909	d:Fungi						
OTU_7919	d:Fungi	p:Ascomycota					
OTU_7918	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Xylariales	f:Xylariaceae	g:Hypoxylon	s:Hypoxylon_investiens
OTU_7913	d:Fungi	p:Basidiomycota					
OTU_7915	d:Fungi						
OTU_7914	d:Fungi	p:Ascomycota					
OTU_7921	d:Fungi	p:Ascomycota					
OTU_7917	d:Fungi						
OTU_7923	d:Fungi						
OTU_7924	d:Fungi	p:Ascomycota					
OTU_7922	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Lycoperdaceae	g:Lycoperdon	
OTU_7920	d:Fungi						
OTU_7925	d:Fungi						
OTU_7916	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Xylariales			
OTU_7927	d:Fungi						
OTU_7928	d:Fungi						
OTU_7896	d:Fungi	p:Ascomycota					
OTU_7931	d:Fungi						
OTU_7935	d:Fungi						
OTU_7933	d:Fungi						
OTU_7932	d:Fungi						
OTU_7936	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Leptosphaeriaceae		
OTU_7937	d:Fungi						
OTU_7929	d:Fungi	p:Basidiomycota	c:Microbotryomycetes	o:Sporidiobolales	f:Sporidiobolales_Incertae_sedis	g:Rhodotorula	s:Rhodotorula_bogoriensis
OTU_7934	d:Fungi						
OTU_7938	d:Fungi						
OTU_7942	d:Fungi						
OTU_7941	d:Fungi						
OTU_7943	d:Fungi						
OTU_7945	d:Fungi						
OTU_7939	d:Fungi						
OTU_7940	d:Fungi						
OTU_7946	d:Fungi						
OTU_7944	d:Fungi						
OTU_7947	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Polyporales	f:Polyporaceae	g:Trametes	s:Trametes_lactinea
OTU_7948	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Hebelomataceae	g:Hebeloma	s:Hebeloma_vaccinum
OTU_7950	d:Fungi						
OTU_7951	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Polyporales			
OTU_7930	d:Fungi						
OTU_7952	d:Fungi						
OTU_7926	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Nectriaceae	g:Fusarium	
OTU_7955	d:Fungi						
OTU_7956	d:Fungi						
OTU_7958	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Onygenales	f:Onygenaceae	g:Aphanoascus	s:Aphanoascus_fulvescens
OTU_7959	d:Fungi	p:Ascomycota					
OTU_7954	d:Fungi						
OTU_7961	d:Fungi						
OTU_7960	d:Fungi						
OTU_7962	d:Fungi						
OTU_7964	d:Fungi						
OTU_7953	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Paraglomerales	f:Paraglomeraceae	g:Paraglomus	s:Paraglomus_laccatum
OTU_7966	d:Fungi						
OTU_7965	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Inocybaceae	g:Inocybe	s:Inocybe_mixtilis
OTU_7963	d:Fungi						
OTU_7957	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	g:Preussia	
OTU_7949	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Strophariaceae	g:Stropharia	s:Stropharia_rugosoannulata
OTU_7971	d:Fungi						
OTU_7972	d:Fungi						
OTU_7968	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Phaeosphaeriaceae	g:Ophiosphaerella	s:Ophiosphaerella_agrostis
OTU_7974	d:Fungi						
OTU_7970	d:Fungi						
OTU_7975	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Strophariaceae	g:Pholiota	s:Pholiota_gummosa
OTU_7976	d:Fungi						
OTU_7967	d:Fungi	p:Basidiomycota					
OTU_7978	d:Fungi						
OTU_7969	d:Fungi						
OTU_7977	d:Fungi						
OTU_7980	d:Fungi						
OTU_7979	d:Fungi						
OTU_7981	d:Fungi						
OTU_7982	d:Fungi						
OTU_7984	d:Fungi						
OTU_7987	d:Fungi						
OTU_7988	d:Fungi						
OTU_7989	d:Fungi						
OTU_7991	d:Fungi						
OTU_7990	d:Fungi						
OTU_7986	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales			
OTU_7993	d:Fungi						
OTU_7994	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales			
OTU_7985	d:Fungi						
OTU_7995	d:Fungi						
OTU_7996	d:Fungi						
OTU_7998	d:Fungi						
OTU_7999	d:Fungi						
OTU_8001	d:Fungi						
